review,label,movie,group,famous
"One cannot help but be impressed with the intelligence and scale of this film, and simultaneously disappointed by the lost opportunities. I found the script to be excellent, and the vocal talent of Edmund Purdom quite impressive. However, as an artifact of its time, the film suffers from too many Hollywood-isms, especially poor casting, too much lushness of the sets, and too much pretentiousness. Edmund Purdom (who plays the title character) is so obviously awkward with physical acting, I suspect he had primarily been in Shakespearean theater before this. So if movie people are reading this, I propose this as an excellent candidate for a remake, especially if you cast real Egyptians as Egyptians!",1,The Egyptian (1954),E,0
"The following are some of the most blaring problems with this movie: 1) Clichés abound. Seriously, awful ""twists"" are everywhere. 2) The narrative jumps around in time, which would be fine if done well, but it's not. 3) Lame characters that don't develop so much as either remain utterly static, or drastically change for no good reason. 4) Big one: HORRIBLE ACTING. Over the top from nearly every person. The following are some of the best points from the movie: 1) The lead is damn good looking. As I see it, there are only two kinds of people who would be into this movie: a) People who can sit through 90 minutes of tripe simply because the lead is attractive. b) People who often think to themselves, ""I like Hollywood dreck rife with clichés and overacting, but if only I could watch it in Korean..."" There's a lot of good Korean cinema out there, so why waste your time with garbage?",0,Nightmare (2000),E,0
"Add Paulie the parrot to beloved movie animal characters. This movie is a love story - bird and Gena Rowlands, Bird and beloved Marie, Michael and Marie. A Russian janitor helps a talking and thinking parrot find his rightful owner many years after Marie's parents sell him to a pawn shop. Before the heart warming ending we learn all the misadventures of Paulie. Cheech Marin and his dancing parrots are marvelous. Beautiful photography throughout. Great little movie, word of mouth will make it a cult favorite.",1,Paulie (1998),E,0
"I think the problem with some reactions to this film is that - with few exceptions - they don't focus on the main disconnect, hence the main split in the audience. On the one side, there are those who are taken by the visual design, pretty costumes, and variety of elements going into the film. Some children's movie fans love the colour and animation, and all the un-scary 'magical' effects, shapeshifting animals, and so on. Some culture vultures like the complicated references, the layerings of different folklore elements, and the fact that they can watch Zhang Ziyi singing and quasi-miming, in two different languages, in what really was intended to be a children's comedy. On the other side, there are those who say that a children's movie should still have a point, that a blend of folktales is not a tale at all, and that it's easier to believe in magic when enough thought and care has gone into the technical aspects to make it seem real. In other words, the ideas could be lovely; but when you put them onstage they have to deliver. Here, they don't. A good folktale - from any country - has a clear story, a point, and characters who interact strongly with each other. This lacks them all. A few over-sophisticated gestures to opera, Western and Japanese, are no replacement for a solid theme. As a fantasy fan, I must say that I've sat through some turkeys and loved a few, but this one really tries to do too many things - cheaply. Putting in Zhang Ziyi to try to add a little glitter smacks of exotic flower syndrome. The other problem isn't that there's no plot; there's half a plot, which means that you keep getting pulled in, then dropped again as another none-too-sharply-executed dance number kicks off. The characters all seem to know that they're starring in a movie. Unless you really like watching other peoples' amateur video, this ain't good. I'd like to test this on real children; I think they'd drop it for Uproar in Heaven after about 20 minutes.",0,IMDb tt0443777,E,0
"This is one powerful film. The first time I saw it, the Scottish accents made it tough for me to understand a lot and that ruined the viewing experience. I gave up on it but then acquired the DVD, used the English subtitles when I needed them, and really got into this movie, discovering just how good it is. It is excellent. The widescreen picture makes it spectacular in parts, with some wonderful rugged scenery and the story reminded me of Braveheart, an involving tale of good versus evil. Here, it's Liam Neeson (good) vs. Tim Roth (evil). Both do their jobs well. Few actors come across as despicable as Roth. Man, you really want to smack this guy in his arrogant, irritating puss. (He is so nasty and vile the sick critics love his character more than anyone else's here). Neeson is a man's man and a solid hero figure as Gibson was in Braveheart. Jessica Lange is strong in here as the female lead. The movie draws you in and gets you totally involved, so prepared to have an emotional experience viewing this.",1,Rob Roy (1995),E,0
"This is a well done action movie. There are plenty of fight scenes, the acting is convincing (for this genre) and RS1 is awesome. I don't know why people feel compelled to trash RS1, I thought his effects were executed very nicely and his design looked great. The plot was acceptable for a martial arts movie. Having said that, I must tell you Richard Sun is one of the worst actors from Hong Kong I have ever watched. At least RS1 had the right idea by killing him. Now, for all of you who thought Sam Lee (Alien) was a bad actor...he wasn't meant to be taken seriously! I have just had the pleasure of watching Gen-X Cops (prequel) and Sam Lee played the same character the same way! Now, please, all of you guys who watch highly reviewed Oscar winners: DO NOT JUDGE THIS IS A THINKING MAN'S MOVIE! IT ISN'T SUPPOSED TO REQUIRE THOUGHT! Just meant to be enjoyed, that's all. I hope they make another soon.",1,Gen-Y Cops (2000),E,0
"The bad out takes from ""Reign of Fire"" strung together, without any real story. Dean Cain tries to be a real actor, and fails again. In the end the dragons quit in disgust. BARF!",0,Dragon Fighter (2003),E,0
"This Tim Burton remake of the original ""Planet of the Apes"" from 1968 (and starring Charleton Heston) is a far, far cry from the quality and plot of the original. Certainly special effects have improved since 1968, but writing has not. The characters were boring and the dialog was awful. I sat through the entire film with a friend (who thankfully only rented it) and completely understood why, before Christmas, all of the ""Planet of the Apes"" toys at Target were in the clearance bin. My advice to Tim Burton: don't put this on your resume. My advice to everyone else: watch the original 1968 ""Planet of the Apes"" movie.",0,IMDb tt0247804,E,0
"I had some time to kill before watching football so I saw this movie being offered on the scifi channel and it literally after watching it I thought I had encountered my version of mentally walking the Bataan death march as my conscious was beaten into submission by the awful movie which ripped off the Mummy series and Jurassic Park. It was so bad that I thought the opening credits were the highlight of the movie and then it went into such a abysmal descent that it made the recent drop in the stock market seem like a hiccup. The acting was so bad that I was hoping that one and all would be buried at the end. The lead by Casper Van Dien made me long for the high caliber acting of Steven Seagal in ""On Deadly Ground"" as his line reading was so wooden that Woody Woodpecker was thinking of making a cameo to sit on his shoulder. I also noticed that his emotional range is so limited that I was under the impression my kitten was more expressive when asking for popcorn to eat . The direction was so abysmal I looked back yearning to my nephew's grade 3 play recital which had more pace and better vision and the fact that this movie seems to be have spliced together from afterthoughts of the aforementioned movie franchise it can not even be thought of as a homage. The FX of the movie was so bad that I thought the director and producers were enviormentally friendly by recycling cheap special effects from grade Z horror flicks from yesteryear. What Robert Wagner, Tom Bosley and Geoffrey Lewis were doing in this movies is beyond me and they should look at litigation against their agents for misrepresentation for getting them involved with such a dreck of a movie. My warning to one and all is watch this movie at your peril as this movie may cause your IQ to diminish with prolonged viewing. On a side note I noticed at IMDb that sometimes salaries for movies are published I was wondering if their is a way that actors that should give the salaries back for their poor performances in such movies. Beware and be safe avoid at all costs.",0,The Fallen Ones (2005),E,0
"I saw this movie at an advance screening and found it excellent. New York I Love You is a true spin on a romance that explores clever, funny, and sometimes shocking situations around the human race's most powerful emotion. The cast is huge, a veritable Oceans 11 with Andy Garcia, Ethan Hawke, Shia Labouf, Natalie Portman, Bradley Cooper and others. They all give stand out performances in one way or another. That's not to mention that there is a who's who of directors interweaving stories in clever and interesting ways. Brett Rattner, Shaka Kapur, Natalie Portman, I mean -WOW! This movie is not a straight ahead romance or romantic comedy even though it is both romantic and funny. It also has serious stories and notes. But that's good in my opinion. Go see it for yourself and reply to my review, I want to hear what others have to say.",1,"New York, I Love You (2008)",E,0
"""Rififi"" is a terrific heist movie, and one from which subsequent heist films have drawn ever since. Jules Dassin had a feel for the seedy underworld in which these thieves live---you will not find here the Hollywood glamour of ""Ocean's Eleven."" The robbers in ""Rififi"" don't rob for the thrill, and they're not playing a game. They rob to survive, to pay for their children's upbringing, to prove to themselves and others that they still have something to offer the world. The much-lauded heist scene is a nail biter, filmed in virtual silence. I did have the feeling that the plot went on a bit longer than it needed to, but the high-speed race to deliver the child to his mother that ends the film is classic. Be warned---this movie is very bleak. But it's also very good. Grade: A-",1,Rififi (1955),E,0
"It's just when a band tours, and only has one original member. It's not the same as the classic line up. All new actors playing the main roles of Rag, Scotty, etc, with Ashby as virtually the only returning face from the first movie. And he was of only minor note of the first flick, serving as the only redeemable group of the three guys that Scotty was trying to assist in meeting females. The film is poorly written, featuring the dumbest dialog this side of Armageddon. Even for a T&A movie, this one is a turkey. Not even die hard low budget 80's films fans would want to sit through this movie, which has no plot, and plenty of bad acting. This film would have been better off never being released. Just plain bad.",0,Hardbodies 2 (1986),E,0
"Don't let my constructive criticism stop you from buying and watching this Romy Schneider classic. This movie was shot in a lower budget ,probably against the will of Ernest Marishka, so he had to make due.For example england is portrayed as bordering on Germany.BY a will of the wisp Victoria and her mom are taking a vacation to Germany by buggy ride alone.They arrived their too quick. This probably could not be helped but the castle they rented, for the movie, was Austrian. When she's told that she's queen she goes to the royal room where the members of the court bow to her, where are the British citizens out side from the castle cheering for their new queen? Why ISBN't she showing her self up to the balcony to greet her subjects ?Low budget!Where the audience back then aware of these imperfection? I wonder how the critics felt?Durring the inn scene she meets prince Albert but ISBN't excited about it. Durring the meeting in the eating side of the inn your hear music from famous old American civil war songs like "" My old Kentucky home"" , and ""Old black Joe"". What? civil war songs in the 1830's? Is Romy Schneider being portrayed as Scarlet?Where's Mammy? Is Magna Shnieder playing her too? Is Adrian Hoven Rhett or Ashley? What was in Marishka mind?Well this add to the camp.It's unintentionally satirizing Queen Victoria'a story. This is the only reason you should collect it or see it 03 11 09 correction Germany and england are connected",1,The Story of Vickie (1954),E,0
"Scary Movie 2 was a grave disappointment. Simply referencing movies, like Mission Impossible 2 does not lead to comedy. The movie opens well enough with a funny white people rapping scene and an excellent use of James Woods ands Andy Richter. The movie plummets from there unfortunately. The acting is awful. Tori Spelling looks and acts completely out of place. The movie looks hacked together and is surprisingly slow paced. Some of the longer gags in this snail paced movie, involving joints and a previously mentioned Tom Cruise movie, werent funny to anyone in my theater. The movie, thankfully, comes screeching to a halt at 83 minutes in a shockingly unfunny ending. (I say shocking because the ending does not even attempt to end with humor) I dont know what else to say except that is a sloppy rushed sequel done to make Miramax some more cash on the backs of dumb teenagers. Overall, a very poorly done movie.",0,Scary Movie 2 (2001),E,0
"Black and White film. Good photography. Believable characters. Just awful. I have wasted another perfect evening watching a film that other rated as ""worthy"" and ""very good."" There is some good acting here and the back ground setting for the plot is good (more should have been done with this) but it is very slow to grow and never develops. It is totally bases on sex without much romance with much un needed nudity. More could have been done with the main characters. If you are looking for something to watch with you family this in not the movie and if not you will have trouble sitting through it. Though this film is long its only about 1 inch deep!",0,The Last Picture Show (1971),E,0
"Oh, well, this movie starts off well. It's kinda funny and seems like it could be a fun movie. Then it becomes a bit serious and goes off the rails. It sort of wants to be 'Boogie Nights' but it can't achieve it. If only it stayed with the tone of the first quarter of the film...",0,The Fluffer (2001),E,0
"A brash, self-centered Army cadet arrives at WEST POINT with a dangerous wise guy attitude towards the Corps. In a role obviously tailor-made for him, William Haines shines in this highly enjoyable tale of honor & friendship. A grade-A scene stealer, Haines during the first half of the film is up to his usual Silly Billy behavior, which under normal circumstances should have gotten him confined to the guardhouse. The last half, however, becomes very serious, leading up to Haines' moral redemption and giving him a fine opportunity to exhibit his acting talents. If WEST POINT does not quite reach the caliber of Haines' previous TELL IT TO THE MARINES (1926), this is doubtless due to the absence here of a costar of the charisma & quality of Lon Chaney for Haines to interact with. However, this tribute to the Army is very effective entertainment and should be appreciated on its own merit. Joan Crawford appears as Haines' love interest, playing the virginal daughter of the local innkeeper. Joan is pert & pretty and especially shines in her first scenes, when she meets Haines on a Hudson River ferry and is subjected to his usual immature antics. Haines & Crawford made five silent feature films together and were tremendous friends for life. He was the much bigger celebrity at this period and gave her many hints for getting ahead in Hollywood. A superstar herself by the early 1930's, she reciprocated after his ouster from MGM in 1932 by encouraging his career change to interior decoration. Little William Bakewell is effectively cast as a Plebe who idolizes Haines; their relationship is actually given more of a sentimental treatment than that of Haines & Crawford. The film was made with the full cooperation of the War Department. Extensive location filming at the Academy helps tremendously with the production's ambiance, which was given splendid production values by MGM. WEST POINT has been recently restored and given a rousing new score by David Davidson.",1,West Point (1927),E,0
"Also known as the Big Spook War. The Great Yokai War is Miike's attempt at a family film and damn fine job he does as well. The problem is that I can't imagine many parents wanting to subject their children to this movie. The best kids movies are the ones that are scary or have mildly disturbing imagery, Neverending Story and Return to Oz spring to mind, but in the case of the Great Yokai War Miike probably takes things a little too far. In fact at the screening I was at the person introducing the movie reiterated to the two families there that it was probably not very suitable. The film kicks off with the young hero of the piece introducing himself and explaining about his current family problems. This brief moment of mundanity is sharply broken as a cow gives birth to a calf with the face of a human whom screams that something horrendous is coming before falling dead like the abomination it is (it is quite possible that the sheer hideousness of the creature is some bizarre Quato homage). Following an incredible introduction for main baddie Kato, and his henchwoman Agi (a surprisingly attractive Chiaki Kuriyami), by way of an apocalyptic army raising. The story reverts to normal for a while, but it doesn't take long before any and all logic goes down the drain and the young boy teams up with a group of Miyazaki rejects to take out the evil sorcerer. The plot of the movie is fairly basic and surprisingly hackneyed at times, the entire chosen one just seems completely out of place in a movie which so regularly breaks clichés, but is aided by a simple awe inspiring vision of a magical world. This really is a Miyazaki movie made into a live action movie, albeit a much seedier and more vicious than usual Miyazaki movie. The film is simply a joy to look at the designs of the Yokai is colourful, and largely practical, while the evil robotic monstrosities while not displaying the best CGI in the world have a practicality and menace to them which gives them far more of a palpable threat than you would imagine. The cast is uniformly excellent, they just make their characters seem perfectly natural which is commendable when you consider that most of them are in full body makeup or latex suits. Even Agi lumbered with a ridiculous beehive comes across as sultry and deadly thanks to surprisingly excellent acting from Kuriyami. While the film does have many elements which put it firmly into family movie territory; cute creatures, junior heroes, a thoroughly evil villain, a sense of mischief and adventure, and a telling lack of violence. There are elements which make you question whether Miike should have directed such a movie. The robot army is a genuinely terrifying menace everyday items warped into monstrous beasts that look like T-101 sans skin and with added chainsaws. These beasts rip characters to pieces; suck creatures into their blood stained mouths, and abduct children from their homes by swiping them right from under their parent's nose before indulging in a little patricide. The creation of the creature is equally arduous for young minds. The Yokai, essentially the heroes, are feed into a giant furnace full of a liquidised form of hate which corrodes the Yokai's flesh and forces their angry souls to possess lumps of metal. If kids thought smouldering Anakin was bad wait til they see a man sized hedgehog burning to death in a vat of molten hatred for a minute before being turned into an abomination of a motorcycle. There is also limb severing, in one case a severed hand twitches in front of the camera dripping with blood, a fair amount of sexual energy (Agi wears one dress designed specifically for fan service and seems to only have sleeping with Kato as motivation, while the Princess of the Rivers wears next to nothing and gets her thighs groped by the young hero in several scenes), and general humour which will go right over the heads of those that this technicolour wonder was seemingly designed for. Spoilers An Example of this being that the Yokai only become interested in the final battle when they think it is a big party. The subsequent battle more of a festival than anything, complete with beer, crowd surfing and moshing. Also a scene where Agi beats the tar out of a cute furry creature seems designed to appeal to the masses jaded by pokemon overkill. End Spoilers At the end of the day The Great Yokai War is easily on of Miike's stronger recent films. While it lacks some of the perverse charm of say Gozu or Ichi it is just continually pushing the audience down a road of general insanity. In fact this is easily Miike's most deranged movie in that he embraces the sheer magic of the subject so wholeheartedly. Well worth a watch just for the occasional flash of Gogo arse.",1,The Great Yokai War (2005),E,0
"Sigrid Thornton (SeaChange) was seemingly born to fill the role of Cato's Philadelphia Gordon, in this story that is often compared with Margaret Mitchell's American Civil War classic Gone With the Wind. Waters (Heaven Tonight) is in arguably his best role also as her larrakin love interest, and the two leads head a wonderful Australian cast in this, arguably the most well-known and best-loved of Australian miniseries. It's an outstanding production all round, though don't try watching all of it in one hit, and it deserves to be remembered as a magnificent portrayal of life in pre-Federation Australia. Rating: 8/10",1,All the Rivers Run (1983),E,0
"I was attracted to this movie when I looked at cast list, but after I watched it I must admit that I felt a bit disappointed. The main problem of this movie is that actors aren't capable of holding this movie on their back. Why? Because of bad script. Although Dillon, Lane and Jones try very hard to take this movie on another level, there is no innovative storytelling and the direction is too ordinary. So for Matt Dillon fans this is watchable movie, just like for admirers of beautiful Diane Lane. Legendary Tommy Lee Jones is always great but this is not movie for him; far below his level. So if you get hooked up by this great cast watch it but don't expect anything big or extraordinary. The only thing that you'll remember about this flick is Diane Lane scenes; rest of it is very forgettable.",0,The Big Town (1987),E,0
"To be honest fellow IMDb reviewers, I enjoyed this show a lot. The reason? Well, it didn't try to be more than it is; I mean, a sitcom with regular expectations, with a well known and repeated plot, funny and talented actors, and clever jokes oriented for a post college audience. This is what Grown Ups is all about: trying to be mature but in a funny way. Jaleel White is funny as always and delivers some witty, and hilarious sex oriented jokes. The humor is very 90's without taking in account the tendencies of the new millennium and that's the main reason in my opinion why the show didn't have success. It got stuck in the 90's. Oh and Mrs. Ribisi was really funny and perky. My favorite show has to be the one that deals with Karma biting the ass! Not a cult classic but I'm sure it's part of regular early 2000's nostalgia.",1,Grown Ups (1999),E,0
"my friend made me watch this awful film.. ugh.. it was so stupid... its about some black guy who gets a plane company and turns it into a stupid pimp thing with snoop dog acting as pilot for god knows why.. this movie is trashing white people and having many racist stereotypical events making fun of Asains white people and trying to make the movie seem like all black people are cool pimps and all white people a losers... and black people get all the girls blah blah blah and so forth.. i despise my friend for making me watch this movie.. i kept saying ""GOD TURN IT OFF!!"" and he's like ""NO I BET SOMETHING FUNNY IS ABOUT TO HAPPEN"" we did end up finally turning it off half way through.. thank god... i recommend this movie to people with very very poor taste in humor..",0,Soul Plane (2004),E,0
"A Vow to Cherish is a wonderful movie. It's based on a novel of the same title, which was equally good, though different from the film. Really made you think about how you'd respond if you were in the shoes of the characters. Recommended for anyone who has ever loved a parent, spouse, or family member--in other words, EVERYONE! Though the production isn't quite Hollywood quality--no big special effects--still, the values and ideals portrayed more than make up for it. And the cast did a wonderful job of capturing the emotional connections between family members, and the devastation that occurs when one of them becomes ill. You don't want to miss this!",1,A Vow to Cherish (1999),E,0
"Never having seen this movie, based on the entertaining novel by Nicholas Katzenbach, and taking into consideration the first rate cast assembled for the production, we decided to take a look. ""Just Cause"", while not a horrible film, takes too many liberties with the original material that Jeb Stuart didn't quite succeed in his treatment. Arne Glimcher directed. The first thing we think when a young black man is hauled to the local precinct for interrogation is police brutality. After all, sheriff Tanny Brown, and police officer Wilcox, show no mercy in beating Bobby Earl, who is accused of killing a young white girl. We feel horrified by what the officers do to the prisoner. Then, the scene changes. Evangeline, Bobby Earl's grandmother is sent north to ask a distinguished Harvard professor, a retired lawyer, the young man wants Paul Armstrong to defend him. She old woman is convincing enough for Armstrong to take a look at the case. He is also convinced of the young man's innocence. Things are not exactly what we thought they were. When Blair Sullivan, a man who is serving time in the same facility as Bobby Earl, comes forward to tell about how he is connected to the young girl's murder, and changes the dynamics of the case. The way it plays in the movie, it serves to confuse the viewer and distract Armstrong from arriving at the truth. This thriller is made enjoyable by Sean Connery, who plays Armstrong. Laurence Fishburne, an intense actor, makes a fine impression as the Sheriff who, as far as we can see, is guilty of abusing his prisoner. Ed Harris has a wonderful opportunity to show why he is one of our best actors. Blair Underwood, Kate Capshaw, Ruby Dee and the young Scarlett Johansson are seen in supporting roles. The film, even with its faults, will not disappoint.",1,Just Cause (1995),E,0
"This film really misses the mark on most fronts. The accents are laughably weak, the acting amateurish and the comedy weak at best. They've got a great idea, it could have been particularly enjoyable but for the reasons mentioned above. The writer seems to think by putting the word f*ck into every sentence it'll make it funnier and the main character just seems to try a little too hard. He's no Brick top thats for sure. Next time at least get a cast that can keep the accent for the whole film. It's a crime to compare this to films like The Business, Lock Stock and Snatch.",0,IMDb tt0810033,E,0
"It is playing on SHOWTIME right now but is going to be released as a movie called THREE or has been released for 2006. Mess ups include a supposed nude body comes out of the waves with her bottoms on. You can have fun finding the others. It was a decent stranded, hungry, cold, crazy person video but that is about it. And of course what would a movie be without sex. The lady has a nice body and the men are pretty, but the story is the same as Swept Away or A Savage is Loose type with some blood. Wonder if the movie studios know they made a big booboo and already released this show and now gonna release it as THREE. Billy Zane should have worn a top hair piece or shaved his head completely. Juan Di Pace is awesome and there is a couple good sex scenes. There is a voodoo woman that loves the character Di Pace plays and in real life her name is Di Pace too. Not aware of any connection but probably kin or married.",0,IMDb tt0808488,E,0
"Personally, I think that the film was done very professionally, I loved the choreography and the acting. The plot is also gripping and mysterious. The film itself is very emotional, and what I liked about it most is that it makes you think afterwards. Antonio Gades has absolutely lived his role to the end, and I must say that it's one of my favourite pictures and Saura is a wonderful director.",1,Carmen (1983),E,0
"H.O.T.S. is proof that at one time, the movie industry said ""F-OFF"" to the censors, and made movies with whatever they wanted! In today's world, this movie would be too ""over the top"" and ""extreme"" for it to be anywhere than behind a velvet curtain. Although, BestBuy had several copies on their $5.99 rack (in case anyone wanted to get a copy)! The movie was brilliant in its own way, in that it blended humor into a T&A movie loaded with Playboy Playmates! Unlike most skin flicks, it did have a plot. That, however, is not exactly why you would watch H.O.T.S. H.O.T.S. is a college movie that reminds me of the Revenge of the Nerds movies, in that it takes a group of ""average people"" and puts them against the elite rich preppies that most people can't stand! The only difference is that the ""Nerds"" in this movie have a much better shot at getting laid! I notice that there are some people who would rate this movie low, and to me that is ignorant! Obviously this is not intended to win Oscars or break barriers in film. If you are looking for that, then go watch what ever the critics pick for you! You have to appreciate the fact that this movie actually had a funny plot, decent acting (for the most part given the genre), and plenty of girls getting naked! H.O.T.S. is one of those movies you watch to get your mind off of modern day problems and daily stress, and instead, laugh and have a good time! If you are looking for a funny college-based movie that has enough skin to turn a pink Miata straight, then you should really check out H.O.T.S.!",1,H.O.T.S. (1979),E,0
"Am I the only person who thinks that the entire Forensics and Scenes Of Crime community in the USA must detest this almighty slap in their faces. A rookie cop is first to a crime scene where her back up is so slow to respond that she has time to send the kid who found the body to the local store to buy a disposable camera. By the time he returns (still no senior cops, SOCOs or other assistance for the lovely Jolie - this is New York isn't it??) it has started raining and she gets to work photographing the evidence, only after she'd stood in front of an Amtrak to stop it disturbing the scene. I want to know the name of that camera as the photographs were so incredibly detailed that no amount of zooming in distorted the images!! The horror continues:- not in the film itself (pretty ordinary I'm afraid) but in the Lincoln Rhyme character as played by Mr Washington. This man is a highly dedicated Forensic Crime Scene Examiner with years of experience who, instead of the highly trained but invisible local Crime Scene Examiners, entrusts the work to an untrained cop, a rookie cop, who proceeds to find the very obviously placed clues and move them before photographing them thus contaminating every item and making DNA profiling well nigh impossible. Now that was a bright idea eh? I know one should be able to suspend disbelief to a degree but those who say this film is intelligent must have entirely disengaged their ability to think in order to find this film believable. I have given this film 4/10 for the superb acting of Denzel Washington and for Miss Jolie's lips which are the only items requiring my disbelief to be suspended!",0,The Bone Collector (1999),E,0
"Compelling and Innovative! At the beginning of this criminally underrated Whoopi Goldberg flick the writers draw a parallel between Theodore Rex and the 1941 Orson Welles classic ""Citizen Kane"". The writers are justified in drawing such a seemingly disparate parallel, but the viewing public is too often hoodwinked into seeing overly hyped Hollywood schlock to appreciate the subtle similarities between these two movies. In ""Citizen Kane"" Charles Foster Kane is feared and admired by his colleagues and his underlings, much like Whoopi Goldberg in this movie. This movie is about finding love in everybody's differences. It is an epic examination of the fear of abandonment and the need for love and acceptance in a society that is dominated by greed and self-absorption. Whoever paired Whoopi Goldberg and Theodore Rex formulated a dyad for the ages, with the only justifiable comparisons being Bogey and Bacall, Hepburn and Tracy and Hall and Oates. If you would love to watch an uplifting, celluloid philosophical examination of some of humanity's deepest drives; Bergman-esqe but not as depressing, Theodore Rex should be viewed immediately!",1,Theodore Rex (1995),E,0
"In the early 19th century, a young woman with a harelip falls foul of her family's ambition and the superstitions of the local community, but she meets a man who may see her differently, and just may, change Pru's life forever. Precious Bane is a British Broadcasting Corporation adaptation of the highly acclaimed novel by Mary Webb. It's a beautifully filmed piece that is acted to an incredibly high standard, the story {screenplay by Maggie Wadey} is excellent, and the period detail and use of dialect is second to none. It's such a shame that this film has yet to get a DVD release, one would have thought that with Clive Owen's {great here as Gideon} rise to stardom, the BBC would get it out there, but sadly no, so the only way of catching it is on the very rare occasions that TCM shows it. The lead performance from Janet McTeer as Pru Sarn is simply brilliant, guts and genuine emotion go hand in hand as McTeer gives it her all. Pru has to not only contend with her facial disfigurement, but also the constant snides and hurt from the ignorant villagers. This is a time when folk believed that if a Hare ran in front of a pregnant woman it spelt doom, a time of Bull Baiting, a time of superstitions and talk of witches. In spite of constant set backs Pru is strong and resourceful, even her own family knock her dreams back without realising it, but this road may well be a terribly bumpy one, but hope is everlasting, and Pru has hope in abundance. 8.5/10",1,Precious Bane (1989),E,0
"I should live this film, but I don't. It won international awards, it is foreign (I usually like such films) it is slow moving (again something I like) and it has no gratuitous sex or violence. the problem is that it is boring. We have two friends from the same village in Turkey one ""successful"" the other not. the unsuccessful one comes to Istanbul to stay with the successful in an attempt to get a good job at sea. Both live lives that are unfulfilling, pointless and petty. Well, it isn't the first time this kind of film has been made. I didn't see anything new being added to this tired theme. There are long takes that are just someone standing and looking at the sea or sitting in a coffee shop or watching TV. I do understand that this kind of thing is there to show the emptiness of their loves, While it does do that I got the idea in the first 15 min. I don't need to be beaten over the head with it for the rest of the two hours. The symbolism is also a bit heavy handed. the plate of live minnow type fish with one off the plate and flopping around in its death throws. Symbols are best when they are not obvious but are there, in the background, creating a mood just slightly below the viewer's awareness. The film is so apathetic, that it doesn't even rate a score of 1, so I gave it a 2. To rate a 1 takes a talent at being bad. This film didn't have that much energy.",0,Distant (2002),E,0
"I can not say this movie was a hilarious, but I must have had a grin on my face the entire time. I like this darker kind of comedy; ""very bad things"", ""8 heads in a duffel bag"" or ""coldblooded"" The way the main character tries to get away with murder is a lot of fun to watch. To me it was not much of a surprise what the ending would be, but the way that ending came about was. Another thing that sticks out, is the way they have managed to involve the audience. The way Terry looks at us is hilarious, you can almost pretend you're his accomplice.",1,A Slight Case of Murder (1999),E,0
