review,label,movie,group,famous
"I was a Marine at Camp Pendleton when the D.I. came out (1st Marine Division, 11th Marine Regiment, 3rd Battalion, I-Battery). I still remember standing in line with a bunch of other Marines to see the movie at the ""Star"" theater in Oceanside, California. We did not remotely expect the movie to portray everything we experienced in boot camp but we were all pleasantly surprised at how well done the movie was. The idea of using real Marines in the movie was a great idea (I believe they were all real Drill Instructors too). As good an actor as Jack Webb was, he just couldn't ""call cadence"" like a real Marine Drill Instructor. All of us got a laugh when the ""problem"" recruit's mother came to boot camp to talk to the Captain. Never in a million years would this have happened, but that's Hollywood, and we didn't let that episode keep us from enjoying the movie. I went through boot camp at MCRD in San Diego during the summer of 1956, and at that time there was virtually no limits as to what the D.I.'s could do to you. The ""Ribbon Creek"" event at Parris Island had not yet affected boot camp, at least not at MCRD - San Diego. I agree with what a lot of the other reviewers have commented on concerning Sgt. Moore's ""stiffness"" around his girl friend. I believe this was just Webb's acting style, and although they could have deleted this part of the movie, it didn't really hurt the production that much. One minor note, the character (uncredited) of ""Pvt. Rodriguez"" was played by one of my Drill Instructors, Sgt. Peter J. O'Neill. Sgt. O'Neill used to tell us that some day he wanted to be an actor. We secretly laughed at this, but he surprised us all. He was a great Drill Instructor, and I thought he did well in his bit part. Also, he really did enjoy throwing knives. He often demonstrated his skill to us that summer in boot camp. I have often wondered if he is still alive.",1,The D.I. (1957),D,0
"Normally I don't bother wasting my time writing comments for junk like this that I forget almost as soon as I see it, but since I saw this movie just yesterday on one of the comcast Showtime channels (346, I think) I decided to make an exception. Besides the fact that I enjoyed watching Carol Alt, I can't give any rational reason why I watched this movie through to the end. I'm always amazed that good-looking women are willing to appear in awful movies like this, but I suppose she thought this movie would lead to something better. I hope she was right, for her sake. Otherwise, this is an all-too-typical straight-to-video laugh riot, or just a piece of garbage, depending on your point of view. While there are a few decent moments of action in this movie, they don't really connect well with the story, such as it is. The setup, as I recall, involved Carol Alt as a depressed housewife who believes her husband, a cop, is cheating on her. There was also something about their child dying in an accident, and she blaming him for it, but before that storyline went anywhere she shot and killed him. On the same fateful night, a wounded stranger comes to her door and she tends to him, and almost immediately her house is under siege by government stooges and mercenaries intent on capturing the stranger, who appears to have almost superhuman fighting skills. This same kind of material has yielded decent entertainment plenty of times before, most notably in Matt Damon's The Bourne Identity, and could have done so this time as well but this particular movie was let down by poor production values and a lousy script. This movie really falls apart at the end, when the mysterious stranger turns out to be a cyborg (!) who was programmed to be a policeman, and after discovering that Carol Alt killed her husband he tries to kill her! The movie wasn't particularly good up until this point, but the ending really ruins it by trying to turn a modest action-thriller into a lumpy Terminator/Robocop wannabe. I also thought that the violence in the movie was a bit excessive at the end, with the demented cyborg gouging out poor Carol Alt's eye before it finally bit the dust. What was the point of that? For that matter, what was the point of anything in this movie? It held my attention and entertained me for about an hour, until the end, when it reminded me that I wasn't watching a first-rate movie. It wasn't even really a second-rate movie, for that matter. The final scenes seem to hint at a sequel, which I don't think ever happened, although I haven't carefully checked the web for it. Needless to say that I'm not in any hurry to see any sequel to this movie.",0,Storm Trooper (1998),D,0
"The coming attractions to ""The Order"" make it seem like a decent horror mystery/thriller, but what we get is a plot that has potential to be excellent all thrown together to form a pile of garbage. First off the whole movie consists of terrible dialogue and god awful special affects. The acting was also nothing to be proud of, but Keath Ledger (I think I spelled that right.) saved the movie in this category. For heaven's sake: DON'T SEE THIS MOVIE!",0,The Order (2003),D,0
"Very rarely do I give less rave reviews on a show or film I dislike on IMDb, but Mighty Morphin Power Rangers is just so painstakingly dreadful, it's terrible. I wouldn't have minded if this had been an animated series- would've been better that way I guess, but as a live-action show, it typifies the terms 'cheesy' and 'campy'. Of which Power Rangers is. Five multi- coloured, spandex wearing teens battle evil by using their martial arts skills. The costumes are horrid- they look like something that is reminiscent of what track and field athletes and female gymnasts would wear. The acting is woeful, and the fight choreography is so shockingly bad and so lame to watch, it makes Jean- Claude Van Damme, look as equally as good as Bruce Lee, which is an understatement in itself. In fact, they look as if they are jumping and dancing about; like it was some version of the 'Nutcracker', or they were doing ballet, rather than fighting. Besides, there are some cartoons that heavily feature martial arts and yet it is done in a fun-yet not so cheesy way that makes it look silly. Kids show or not, this is just so lame and on the verge of absurdity. And even though this version is set in America, you could be forgiven into thinking that as you watch some of the fight sequences that they were not filmed in the US, but rather in Japan; thus the somewhat 'fake' fighting and footage was borrowed from the Japanese version-only to be juxtaposed onto the US version. If you like this type of thing, then stick with Sentai- the Japanese equivalent.",0,Mighty Morphin Power Rangers (1993),D,0
"This is a very touching movie. This is a story about a special bond between a child and his grandfather. A villager (Arun Nalawade) brings his grandson, Parashuram, to the city to get his eyes treated. But comes to know that Parashuram (Aswin Chitale) has some rare cancer of eyes and has to undergo an operation and will lose both his eyes. The movie is all about the emotions and the turmoil both them go through and how they accept the whole thing. The movie avoid any melodrama and tells this story in a simple way. Though the movie is in Marathi, language is not a barrier at all.It proves that to make good movie you do not need item songs, superstars and usual masala. Excellent performances. This is India's entry for Oscars 2004. Hope it gets the nomination at least. Would rate 10/10.",1,A Breath (2004),D,0
"I grew up on the 'Superman II' theatrical version (""S2T"") and as a kid, I loved it more than Part I since not only did it contain more Superman and three Superman-type villains, it started off with a bang  the best Clark Kent to Superman transformations and rescue scenes. Kids no longer had to impatiently wait for Superman to appear on screen, as in part I. Now as an adult, I can see how the mighty had fallen with S2T (See: my review.) I've always heard of the back-story on how they prematurely and unjustifiably fired the original's director, Richard Donner from part II. (It must have been a rarity back then to film two separate movies simultaneously, now it's common: 'Back to the Future' and 'Matrix' 2 & 3 for example.) Unfortunately, after finally seeing the Richard Donner Cut (or, ""S2RD"") I still can't fully recommend it. Gone, was the great Superman change scene, the entire Paris rescue, as was the wonderful recap of part I in S2T's opening. In fact, they all but wrote the words: ""Previously on Superman "" in S2RD. The special effects weren't great in either Part I or S2T , but S2RD, they were mostly downright laughable  such as Lois falling from the Daily Planet window. I will admit, some new scenes worked and some they took out were welcomed departures, such as any scene in the ""honeymoon suite."" Overall, if you grew up on S2T as I did, and loved it as a child  not nitpicking as I do as an adult, you should absolutely see S2RD as it's almost a brand new childhood experience with dozens of new scenes. (Spoiler alert) Unfortunately, the worst change comes last: gone was also the weird amnesia kiss from S2T replaced with the exact same ending as 'I.' This is not only a lazy, unoriginal copout, it doesn't make sense on why Clark would go back to that diner, if those events never actually happened. And will he continue to ""turn back time"" for every confrontation?",0,Superman II: The Richard Donner Cut (2006),D,0
"This movie has more on its plate than a sumo wrestler and the result for the viewer is indigestion. There are some good performances, but the subplots are extraneous and largely unresolved. In addition, I found all the characters unlikeable, and if you can't identify with at least one character, there isn't much to get excited about. All in all, this is a classic example of trying to do too much with too little.",0,A Thousand Acres (1997),D,0
"This was a pathetic movie. The Alien was decent, but the movie itself gave a new meaning to pitiful. The plot is something that's been done over and over again! However, this one does it the worst! The acting was c**p, the scenes were often too dark to get what was going on. No one developed any concern for the main character. The movie was far too slow paced, and the murder scenes that there were were foolishly crafted and ended up looking no more interesting than the rest of the movie. There are some movies which ""suck"" but can still be enjoyed because of there total outrageousness, but this doesn't even have that!! Whoever made this film thought that they could make something good and they failed miserably. There is nothing this movie has to offer except a headache. Avoid it!",0,Deadly Instincts (1997),D,0
"This is a wonderful movie about the struggle of the Mormons and their final settlement in Salt Lake, Utah. The beginning and the ending are especially powerful, and the message is one we all have to be reminded of - God doesn't talk, but he communicates, if we would only listen. As I am writing this in the midst of the horrors going on in New Orleans and the surrounding area due to Katrina, I was especially moved by the Mormons having to leave everything behind and move on after Joseph Smith was assassinated. People came to this country to escape religious persecution, and yet they could not. The struggle of the Mormons to cross the country, the cost in lives, the hardship they suffered was truly awe-inspiring, demonstrating their tremendous strength. As far as the actual beliefs of Mormons, this is not heavily gone into, and polygamy is mentioned but is not a centerpiece of the film at all. The cast is top-notch, though others who have commented know more about the actual characters and can talk about how true the portrayals were. But as actors, Dean Jagger, Mary Astor, Brian Donlevy, John Carradine, Jane Darwell all do excellently with the script they were given. Though the film could have easily stood on its own (and certainly does today) Tyrone Power and Linda Darnell were added to the cast to get the crowds into the movie theaters to see a film about the Mormons. Power is magnificently handsome as a young Mormon, and Darnell, as Zina, is not a Mormon but stays on with the family after her father is killed. Power does not have much to do until the end of the film, when he has a big scene, and Darnell (still a teenager at the time of the filming) has even less, though they make a lovely couple. Their fate is left unclear regarding her conversion, and one does wonder about the polygamy in their case. You can't beat either one for eye candy, however.",1,Brigham Young (1940),D,0
"Astaire and Rogers at the height of their popularity. In 1936 Americans thought of the Navy as a place for song and dance. WWII was still a few years away. Fred and Ginger dance up the town. The plot is decent, but who cares... By the way, notice the cameo roles for Betty Grable and a glamorous Lucile Ball. A load of Irving Berlin songs, including the famous ""Let's Face the Music and Dance"". In that scene, Ginger's heavy swooping dress smacks Fred in the face during one of her spins and almost knocks him unconscious. Fred insisted on keeping the take as the dancing was superb nonetheless. Ginger once commented that she was a better dancer than Fred, since she had to do all the same moves, in step, and backwards... Come to think of it, Fred's voice was nice too. The man was effortless in motion. Here's a movie to cozy up on the couch with a loved-one, kick off the shoes, and enjoy the entertainment.",1,Follow the Fleet (1936),D,0
"This nifty little movie demonstrates the rock-solid virtues of a time, place and kind of masculine strength that we no longer have or even aspire to have. The Saint is a paladin with only the best motives, to say nothing of a polished vocabulary and diction. No need to turn up the volume or read the dialog. George Sanders is so charming and, yes, low-key that all that talent, smarts, physical presence and above all, masculinity, seem, well, almost normal. Some normal! George Clooney can not begin to master the scene as Mr. Sanders does (and does without Mr. Clooney's mugging).He could play a sniveler (witness The Ghost and Mrs. Muir and Rebecca) but when he was good, he was very, very good. Truly, a man for all reasons and seasons.",1,The Saint Takes Over (1940),D,0
"My father insisted I should watch this film with him and I regret that I wasted my time watching--I want that approximate hour and a half back! The ""funny"" little film concerns the elderly Don Ameche staying with his son, Tom Selleck. It turns out that Ameche isn't just ""forgetful"" like he's been told, but has dementia (it seems a lot like Alzheimers). And, because Dad is so frequently ""out to lunch"" he gets into so much trouble again and again--almost like the adorable tyke from BABY'S DAY OUT. The problem, though, is that you know BABY'S DAY OUT is all fantasy and the baby is going to be fine. Plus, you aren't laughing at the baby for having a deformity or illness. But, in this case, you are being encouraged to laugh at a man who is slowly losing his mind--and where's the humor in that?! If this film had been more successful, would the producers have then made films making fun or people with Cerebral Palsy or a Flesh-eating Virus?!?! There are a lot of people who should have felt ashamed at having made this film.",0,Folks! (1992),D,0
"and possibly closest to the Dickens story line. Although I find the young Ebenezer hard to watch (who's idea was that period hair, surely they could have done better than that!), Scott does an incredible job as Scrooge. His delivery of some of the lines from Dickens finally brought it to life for me. Edward Woodward is everything we expect and more of the Ghost of Christmas present. I find G.C. Scott's Scrooge much more of a believable miser than the more current version done by Patrick Stewart. The scene Christmas Morning when Scrooge realizes he hasn't 'missed it', is enough to convince one that Scott knows how to act versus overact. He's phenomenal here. Nearly the entire cast is incredible. The Tiny Tim in this version of The Christmas Carol is a little tough to look at, almost too sweet. Still the music and the scenery make this a must watch every holiday. Enjoy!",1,A Christmas Carol (1984),D,0
"This film was absolutely BRILLIANT!! Every performance in this film is excellent, especially Jake Gyllenhaal and Chris Cooper. It looks like Mr Gyllenhaal will have a HUGE film career if this is anything to go by. I thought that Joe Johnston was an odd choice as director as he is usually associated woth big budget blockbusters(Jumanji, Honey I shrunk the kids). He pulls of every scene with sheer class. My favourite scene was where Homer is going down the mineshaft and looking at the sky, going down, as all of his dreams were, it was beautiful. Joe Johnston should direct more of these brilliant, acting driven films as well as his Big budget blockbuster faire, which is also excellent. KUDOS!! to all involved in this masterpiece!",1,October Sky (1999),D,0
"One of the joys of picking up the recent Bela Lugosi collection is getting to see delightful movies like The Invisible Ray. Boris Karloff and Bela Lugosi team up in a movie that delves into meteorites and radiation and while the science is all perfectly absurd (especially the camera technique Karloff, as Janos Rukh, uses to determine the site of a certain meteorite) and downright laughable, I didn't care in the lease because the movie is thoroughly enjoyable. The effects are done well for the time, the acting is great, and the finish is particularly strong. It reminds me of the pulp sci-fi comics and novels of the 1940s and '50s, complete with ray guns and ridiculous science. You must watch this movie!",1,The Invisible Ray (1936),D,0
"It's a long time ago I saw this movie and still it's one of the worst I've ever seen. I like lots of kind of movies; sci-fi, action, drama, thrillers and sometimes even horror. Not a combination of two. This could have been a wonderful movie, but they all blew it up. I didn't want to see this movie, but friends of mine insisted to watch it. I didn't know it was such a crap. I loved the first part, in which Clooney and Tarantino drove through Texas, killing everybody on their way (especially the scene with the liquor shooting was excellent), but at its turning point, in the titty twister bar everything changed. Stupid Vampires took over the place and what could have been a perfect gangster movie became a stupid horror movie like 'Nightmare on Elmsteet'. If you like horror, watch a real horror movie. And when you love bloodstolling thrillers don't watch it at all, you will be very disappointed at the end.",0,From Dusk Till Dawn (1996),D,0
"How sheep-like the movie going public so often proves to be. As soon as a few critics say something new is good (ie - ""Shake-Cam""), everyone jumps on the bandwagon, as if they are devoid of independent thought. This was not a good movie, it was a dreadful movie. 1) Plot? - What plot? Bourne was chased from here to there, from beginning to end. That's the plot. Don't look for anything deeper than this. 2) Cinematography? - Do me a favor! Any 7 year old armed with an old and battered 8mm movie camera would do a far better job (I am not exaggerating here). This film is a tour-de-force of astonishingly amateurish camera-work. The ridiculous shaking of EVERY (I really do mean every) scene will cause dizziness and nausea. 3) Believable? - Oh yes definitely. This is a masterpiece of credibility. I loved scenes about Bourne being chased by (local) police through the winding market streets of Tangier. - I've BEEN to Tangier. Even the guides can't navigate their way through those streets but Bourne shook off 100 police with speed and finesse. Greengrass must be laughing his head off at the gullibility of his film disciples. 4) Editing? - I don't know what the editor was on when he did this film but I want some! - Every scene is between 0.5 and 2 seconds. I felt nauseous at the end of the film from the strobe effect of the ""scenes"" flashing by. 5) Directing? - Hmmm. This is an interesting aspect. The film appears to have actually NOT had any directing. More a case of Greengrass throwing a copy of the script (all two pages) at the cameramen and told to ""shoot a few scenes whilst drunk"". - ""Don't worry boys, we'll tie the scenes together in the editing room"". The editor should be tarred, feathered and put in the stocks for allowing this monstrosity to hit the silver screen 6) Not one but TWO senior CIA operatives giving the tender feminine treatment to the mistreated and misunderstood Jason Bourne. - Putting their lives on the line for someone they couldn't even be sure wasn't a traitor. Talk about stupid nincompoops. (Whilst the evil male CIA members plot to terminate any operative who so much as drops a paper-clip on the floor). (well, all men are evil, aren't they? - Except for SNAGS of course). Yes, this really is a modern and politically correct film that shows the females to be the heroes of the day and the oppressive males as the real threat to humanity. 7) When the you-know-what finally hits the fan, good triumphs over evil (just like it always does, eh?) and the would-be assassin gets the drop on Jason Bourne - he suddenly undergoes a guilt trip and refrains from pulling the trigger (Yeah - right...) - at that very moment, the evil deputy director just happens to turn up - gun in hand and he does pull the trigger. - How did this 60 year old man run so fast and not even be out of breath? Wonders will never cease 8) Don't worry, there's a senate hearing and the baddies get pulled up before the courts. Well, we can't have nasty, politically incorrect, CIA operatives going round shooting people, can we? How lovely to see a true to life P.C. film of the Noughties. -------------The Bourne Ultimatum is utter rubbish.",0,The Bourne Ultimatum (2007),D,1
"You want to see the movie ""THE Gamers"" by Dead Gentlemen Productions. This is not that movie. This movie is not funny. It is a waste of time. All of the good comments here seem to be written by (poorly disguised) false third parties. The people who made this movie seem to be attempting to synthesize fake interest. This movie is not a well done mockumentary. Comparisons to ""Spinal Tap"" or Christopher Guest are insulting. The movie is so mean-spirited that I cannot imagine anyone familiar with the subject matter finding it funny. Being able to laugh at yourself is an important quality, but if you are the ones being lampooned in this manner, you'd have to hate yourself to enjoy it. The movie is not offensive because of its grand satire of taboo topics but because of its constant pathetic banality.",0,Gamers (2006),D,0
"I think this movie was made backwards, first they shoot a whole lot of scenes and action, and explosions, and then the story-writers got to work trying to find a story to tie all scenes up together. this movie is without any doubt the worst movie I have ever seen, your average porn movie comes with a much better written and much more coherent script. The movie makes NO sense. Seriously, even IF you are a Segal fan there's no reason you should EVER want to see this movie, except if you're one of those folks that like to stare at accidents, because this is a horrible accident, and should never have been released upon this world. Boran.",0,The Foreigner (2003),D,0
"""Dragonlord"" sees Chan returning to his role of ""Dragon"" from ""The Young Master"". Not much has carried over from the first film though. ""Tiger"", his older brother, is nowhere to be seen; neither is the Marshall, his daughter or his son played superbly by Yuen Biao in the original film. Dragon does have the same master though - presumably all the other students have moved on to other things. (Dragon's laziness at training is portrayed heavily in this film, so maybe he's still studying!) Originally titled ""Young Master In Love"", this film sees Dragon (for the first sixty minutes at least) pursuing a villager girl in various idiotic and slapstick ways. His rival for her affection is his friend (inappropriately named ""Cowboy"") played comically by the longtime Chan Stunt-team member Mars. We see various scenes where their silly schemes backfire. It is one of these scenes that we (thankfully) find ""Dragon"" in over his head. This film is notorious in that it failed expectations at the box office. That said, I'm sure the expectations were pretty high, and I feel that this film has never had a fair judgment based on it's own merits. But even when I try to do this, I still feel that there is a problem with the film. It seems quite unfocused, sometimes rushed, and I think the action is too sporadic and not as brilliant as Chan's other work from this period. The thing that really saves the film is the ending sequence. As in ""The Young Master"", there is a fantastic final reel that it full of incredibly exhausting action - you really feel every blow. And again, Chan goes up against the same rival from ""The Young Master"" (is it the same character?), and the timing and energy here is brilliant. Chan's style of using every last bit of his environment to help defeat his opponent - not just relying on pure physical ability - is as apparent here as anywhere else. The barn they fight in is full of clever little prop gags and improvisations. This is an absolute highlight of the film and one of Chan's incredible career. It's not necessary to see the prequel before seeing ""Dragonlord"", in fact, it might even raise more questions than what it hopes to answer. But it must be said that the original film is the superior film, and ""Dragonlord"", with it's focus on girl-chasing and team-sports does seem baffling. Luckily, the few fight scenes it offers (plus a fantastic shuttle-cock scene) push it over the line as a must-see film in this genre.",1,Dragon Lord (1982),D,0
"It would require the beauty and eloquence of Shakespeare to do justice to this outstanding cinematic feat. Nevertheless, I'll give it a go. As far as adaptations of Hamlet go this one is already at a better starting point than all other versions since it encompasses the entire play. Still this is no guarantee for a first-rate movie, or even a good one. Usually I'm not much for movies that are overlong and the trend that seems to be prevalent in Hollywood today, namely that movies should be at least two hours long, preferably three, is one that hopefully won't last long. Few stories are strong enough to withstand such extensive exploration and could do with some cutting. Making a four-hour-long movie and keeping it interesting is no small undertaking, but Kenneth Branagh pulls it off with flying colours. He has managed to make a very long movie seem no more than any average movie. I was completely engrossed from start to finish. The cast is excellent with Kenneth Branagh himself as the tormented prince giving a strong and memorable performance. He manages to convey his feelings admirably through his voice and one does not have to be an expert on Shakespearean verse to catch the myriad of emotions that are waging inside him. Kate Winslet was a positive surprise, I must say. I didn't know what to expect really. I've always liked her well enough as an actor, but wasn't sure she could pull off playing Shakespeare. Well, she certainly eradicated all doubts with her performance. She is the best Ophelia I have seen and lent such depth to the character and was simply wonderful. Other brilliant performances are Derek Jacobi as Claudius, Richard Briers as Polonius and Nicholas Farrell as Horatio to name but a few. I liked the fact that Branagh used some internationally more famous stars to play in some of the minor roles; I especially enjoyed the sparring between Hamlet and the gravedigger played by Billy Crystal. The setting of the play in the 19th century gives a welcome change to the usually gloomier Gothic settings. It is overall much lighter than other versions I've seen, more colourful and lavish, but this does not distract from the tragedy of the play. It is exceptional, stylish and aesthetically pleasing, a definite delight to the eye and other senses as well. The music by Patrick Doyle is as always magical and thoroughly in tune with the movie. One can only feel a deep sense of satisfaction after having seen this. I am shocked and appalled that this exquisite work of art did not win an Academy award for best picture, even more so that it wasn't even nominated. There is no way there was a better movie made that year, or any other year for that matter. This is as close to perfection as you can hope to get. To sum up, a stunning work of pure genius and I cannot see how anyone could top this. My hat's off to you Mr. Branagh.",1,Hamlet (1996),D,0
"This movie was released originally as a soft ""X"", apparently with the explicit sex deleted. Later, the producers ""relented"" (smelled money) and re-released it with the excised scenes restored (apparently only about 3 minutes). I guess since Kristine was of age, it was held against her and her promising career came grinding to a halt. I guess its all in the timing (witness Pam Anderson's career)--but Ronald Reagan was in charge during Kristine's debacle (we had not heard about Nancy Reagan's affairs), Bill Clinton and Monica Lewinski were in full swing during Pam's ""coming out"". The sex is just icing on the cake, both version satisfy. This naughty musical is way above similar of others that were released at the same time.",1,Alice in Wonderland: An X-Rated Musical Fantasy (1976),D,0
"Well, I saw this movie yesterday and it's - unfortunately - worse than you could think. First of all the plot is idiotic, it has no sense at all. The screenplay is full of intentionally funny dialogues. The audience was laughing many times. And the suspense is very low. Actors play so-so, with an exception of Sharon Stone, who has some good moments but also some awfully bad acting moments. The saddest parts are when she tries to be aggressively sexy and says things like ""I want to *beep* you "" and it looks like, let's say it gently, a very very mature woman acting rude and not sexy at all. That erotic tension from BI1 is totally gone. From the technical point of Basic Instinct 2 is a mediocre movie - better than typical straight to DVD, but on a far lower lever than the original movie. For instance the scene of crazy joyride is done poorly. The director of Basic Instinct 2 is no Paul Verhoeven and it shows. The new composer is no Jerry Goldsmith and its shows. The script is done by people who are no match for Joe Eszterhas. There's no substitute for Michael Douglas in it. The film looks cheap and badly edited at times. I'm sorry but my first thought after I left the theater was: ""Why heaven't they made this movie earlier and with original talents behind the success of the first movie?"" All to all the original movie is like Citizen Kane compared to this. The first Basic Instinct is a classic and was a kind of break-thru in the popular cinema. It was provoking, sexy and controversial. It had the best Sharon Stone's performance in her career. It had this specific Paul Verhoeven's style. Unfortunately Basic Instinct 2 is a unintentionally funny movie, badly directed and a sure Razzie Award Winner in many categories. It's a pity that they made this film.",0,Basic Instinct 2 (2006),D,0
"Well, what can I say, this movie really got to me, it's not so bad, as many say, I really loved it, although the idea seems so simple, and rather boring, it isn't. First of all I enjoyed the soundtrack (Bryan Adams), it really goes with the movie. Second the simple story, and the drama of Spirit gets your attention. One thing I like the most is that they didn't give the stallion a human voice to interact with the other horses, it makes the movie more realistic, not many animations seem realistic now do they ?, but... I don't know, making animals talk is just so... lame. One of the most beautiful animations of 2002 in my opinion, I recommend it to everyone, not just the kids :), because it is very relaxing.",1,Spirit: Stallion of the Cimarron (2002),D,0
"Normally I don't like series at all. They're all to predictable and they tend to become boring and dull very fast. These series however, are well played, the story follows through all episodes and even if you miss one, the story will still be catching your mind. The episodes are all filmed on a hospital and takes you further and further in to the mysteries of dark and old secrets that lies just beneath the surface of the mighty hospital.",1,IMDb tt0127392,D,0
"The original movie, The Odd Couple, has some wonderful comic one-liners. The entire world it seems knows the story of neurotic neat-freak Felix Ungar and funny, obnoxious, slob Oscar Madison. This paring of mismatched roommates created one of the most successful TV series of all time as well as countless, not anywhere near as good, imitations. The Odd Couple movie has some wonderful jokes about Oscar's apartment and his sloppy habits. He says, ""Who wants food?"" One of his poker player buddies asks, ""What do ya got?"" Oscar says, ""I got brown sandwiches and green sandwiches."" ""What's the brown?"" It's either very new cheese or very old meat!"" I also love the line about Oscar's refrigerator, ""It's been out of order for two weeks, I saw milk standing in there that wasn't even in a bottle!"" There is no question that Walter Matthau's Oscar Madison is a joy to watch on screen. He's almost as good as Jack Klugman's version in the TV series. The problem with the movie is Jack Lemmon's Felix Ungar. Jack makes a very, very, honest effort at the role. The problem is that he makes Felix SO depressing and down-trodden that he becomes more annoying than comical. Tony Randall's performance in the series, brought the kind of humor, warmth, and sensitivity, to Felix's character, which Lemmon's portrayal lacks. Tony's Felix Unger obviously could be annoying some of the time. However, in the TV series, it related to specific situations where the annoyance was needed in the storyline. Jack's Felix Ungar, (note the different spelling) in the movie, seems to never be happy, fun, or interesting. The movie Felix Ungar is a roommate that drives you up the wall, all the time. The movie still has great moments that withstand the test of time, the ""famous"" meatloaf fight is one of the greatest scenes ever! One of the other great examples of Felix's ""little notes"" on Oscar's pillow will be remembered forever. However, there are some darker sides where Oscar goes over the top, His ""crying"" near the end after bawling out Felix, and a scene involving Felix's Linguine dinner, (although lightened by a funny line.) seem more depressing than comical. Perhaps there wasn't enough time to see the lighter side of these characters that made the series so memorable in the movie. The beginning 20 minutes are very boring. The same issue occurs with Felix's conversation with the Pidgeon Sisters. The movie's ending is predictable and too pat. There's very little care or compassion for each of them by the other. The result is that the darker side of the film leads to a lot of depression and anger, rather than comedy, unless you are watching the great scenes described above. It appears that Jack Lemmon's monotone persona of Felix brings the film down, rather than enhances or embraces the comedy between the characters. It really took the 1970's TV series to make The Odd Couple the best that it could be. The original film is still very good. However, the TV series is much better.",1,The Odd Couple (1968),D,0
"Well, I'm a huge fan and follower of Elizabeth Berkley. I bought this on DVD off of eBay for my boyfriends birthday. We sat down to watch it and it was so boring. I don't remember laughing once. It's only on for about an hour and half and it seemed to take forever to end. Elizabeth is great in this though. Maybe it's just because I'm a big Elizabeth Berkley fan though. If she wasn't in it I wouldn't have watched it but every time she came on my face lit up. Unfortunately even Elizabeth couldn't save this film. Just the overall story and awful comedy makes this a film you'd rather miss than waste an hour and a half of your life. It's a very forgetful film.",0,The Shipment (2001),D,0
"These are excerpts from a nine-page ""Memo to Mr. Cohn from Mr. Welles"", written after Orson had seen studio mogul Harry Cohn's edited version of the picture (he took an hour out): ""...The preview title music was written by a first rate composer, George Antheil. Although not written for our picture at all, this temporary title music had an atmosphere of darkness and menace combined with something lush and romantic which made it acceptable...The only musical idea which seems to have occurred to this present composer (Heinz Roemheld) is the rather weary one of using a popular song--the ""theme""--in as many arrangements as possible. Throughout we have musical references to ""Please Don't Kiss Me"" for almost every bridge and also for a great deal of the background material. The tune is pleasing, it may do very well on the Hit Parade--but Lady from Shanghai is not a musical comedy...Mr. Roemheld is an ardent devotee of an old-fashioned type of scoring now referred to in our business as ""Disney"". In other words, if somebody falls down, he makes a ""falling down"" sound in the orchestra, etc., etc...If the lab had scratched initials and phone numbers all over the negative, I couldn't be unhappier about the results...Just before I left to go abroad, I asked Vi (Viola Lawrence, the editor) to make a cut which would involve dropping the near accident with the taxi-cab and also quite a bit of dialogue. I am convinced that this would have been an excellent cut...saving much needed footage in the slow opening sequence (this was not done, accounting for the main weaknesses of the film's opening reel)...There is nothing in the fact of Rita's diving to warrant a big orchestral crescendo...What does matter is Rita's beauty...the evil overtones suggested by Grigsby's character, and Michael's bewilderment. Any or all of these items might have inspired the music. Instead, the dive is treated as though it were a major climax or some antic moment in a Silly Symphony: a pratfall by Pluto the Pup, or a wild jump into space by Donald Duck...There is no sound atmosphere on the boat. A little wind and water is sorely missed. There's no point in photographing a scene on a real boat if you make it sound as though it all happened in front of a process screen...At the start of the picnic sequence...in the temporary score, we used a very curious, sexy Latin-American strain...This has been replaced with a corny ""dramatic"" sequel--bad stock stuff...This sort of music destroys that quality of strangeness which is exactly what might have saved Lady from Shanghai from being just another whodunit...There is a big musical outburst after Grigsby's line, ""I want you to kill him."" This is absurd...The Hawaiian guitar music which comes out of the radio...was supposed to be corny enough to make a certain satirical point. As it stands now, it's on about the same level as the rest of the scoring. Nobody in the audience could possibly suspect that we're kidding...The aquarium scene needs more echo. ""Please Don't Kiss Me"" is in again!...A bad dubbing job and poor scoring has destroyed the character of Michael's run down the pier. From the gunshot through to the phone call, a careful pattern of voices had been built up with the expenditure of much time and effort. For some reason, this has all been junked in favor of a vague hullabaloo. As a result, the whole sequence seems dull...The audience should feel at this point, along with Michael, that maybe they are going crazy. The new dubbing job can only make them feel that maybe they're going to sleep...The gun battle with the breaking mirrors must not be backed with music...The closing music again makes reference to ""Please Don't Kiss Me""...This finale is obvious to the point of vulgarity, and does incalculable injury to the finish of the picture."" All of these edits from Orson were ignored",1,The Lady from Shanghai (1947),D,0
